Brand Name,Model,Device Type,Supported Releases,_
"Solidigm Technology","Solidigm™ SSD D7-P5620 Series SSDPF2KE128T1 (12.8 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-P5520 Series SSDPF2KX019T1 (1.9 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-P5520 Series SSDPF2KX038T1 (3.8 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-P5520 Series SSDPF2KX076T1 (7.6 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-P5520 Series SSDPF2KX153T1 (15.3 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-P5620 Series SSDPF2KE016T1O (1.6 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-P5620 Series SSDPF2KE032T1O (3.2 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-P5620 Series SSDPF2KE064T1O (6.4 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-P5620 Series SSDPF2KE128T1O (12.8 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-P5520 Series SSDPF2KX019T1O (1.9 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-P5520 Series SSDPF2KX038T1O (3.8 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-P5520 Series SSDPF2KX076T1O (7.6 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-P5520 Series SSDPF2KX153T1O (15.3 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D7-P5810 SSDPF2SQ016TZ (1.6 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPF2BV076T (7.6 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPF2BV153T (15.3 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPF2BV307T (30.7 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPF2BV614T (61.4 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PH27X019T (1.92 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PH27X038T (3.84 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PH27X076T (7.68 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PH27X153T (15.3 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PH27E016T (1.6 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PH27E032T (3.2 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PH27E064T (6.4 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PH27E128T (12.8 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PHA27X019T (1.92 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PHA27X038T (3.84 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PHA27X076T (7.68 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PHA27X153T (15.36 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PHA27E016T (1.6 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PHA27E032T (3.2 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PHA27E064T (6.4 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PHA27E128T (12.8 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PH27X019TOP (1.92 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PH27X038TOP (3.84 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PH27X076TOP (7.68 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PH27X153TOP (15.36 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PHA7X019TOP (1.92 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PHA7X038TOP (3.84 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PHA7E016TOP (1.6 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PHA7E032TOP (3.2 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PHA7E064TOP (6.4 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PHA7E128TOP (12.8 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PHA7X076TOP (7.68 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1010 Series SB5PHA7X153TOP (15.36 TB
 7.5mm E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PH27E016TOP (1.6 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PH27E032TOP (3.2 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PH27E064TOP (6.4 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D7-PS1030 Series SB5PH27E128TOP (12.8 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPF2BV012T (122.8 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFWBV0P12 (122.8 TB
 E1.L)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPF2BV307TOF (30.72 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPF2BV614TOF (61.44 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFWBV153T (15.36 TB
 E1.L)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFWBV307T (30.72 TB
 E1.L)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFWBV614T (61.44 TB
 E1.L)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFWBV153TOF (15.36 TB
 E1.L)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPF2BV076TOP (7.68 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPF2BV153TOP (15.36 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPF2BV307TOP (30.72 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPF2BV614TOP (61.44 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPF2BV076TOF (7.68 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPF2BV153TOF (15.36 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFABV153TOP (15.36 TB
 E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFABV307TOP (30.72 TB
 E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFABV076TOF (7.68 TB
 E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFABV153TOF (15.36 TB
 E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFABV307TOF (30.72 TB
 E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFWBV307TOF (30.72 TB
 E1.L)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFABV076T (7.68 TB
 E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFWBV614TOF (61.44 TB
 E1.L)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFABV153T (15.36 TB
 E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFABV307T (30.72 TB
 E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D5-P5336 SBFPFABV076TOP (7.68 TB
 E3.S)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Cisco SSD DC P5316 Series SSDPF2NV153T1O (15.36TB
 2.5" U.2
 PN: UCS-NVB15T3O1L)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D7-P5810 SSDPF2SQ032TZ (3.2 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D7-PS1010 SB5PHU7X038T (3.84 TB
 E1.S 9.5mm)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D7-PS1010 SB5PHU7X076T (7.68 TB
 E1.S 9.5mm)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D7-PS1010 SB5PHV7X038T (3.84 TB
 E1.S 15mm)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D7-PS1010 SB5PHV7X076T (7.68 TB
 E1.S 15mm)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D7-PS1010 SB5PHU7X038TOP (3.84 TB
 E1.S 9.5mm)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D7-PS1010 SB5PHU7X076TOP (7.68 TB
 E1.S 9.5mm)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D7-PS1010 SB5PHV7X038TOP (3.84 TB
 E1.S 15mm)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D7-PS1010 SB5PHV7X076TOP (7.68 TB
 E1.S 15mm)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D5-P5316 Series SSDPFWNV307TZ (30.72TB
 E1.L)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D5-P5316 Series SSDPFWNV307TZO (30.72TB
 E1.L)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D5-P5316 Series SSDPF2NV307TZ (30.72TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D5-P5316 Series SSDPF2NV307TZO (30.72TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D5-P5316 Series SSDPF2NV153TZ (15.36TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D5-P5316 Series SSDPF2NV153TZO (15.36TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D5-P5316 Series SSDPFWNV153TZ (15.36TB
 E1.L)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ SSD D5-P5316 Series SSDPFWNV153TZO (15.36TB
 E1.L)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D2-N200 SBFPF2GN160T (16 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D2-N200 SBFPF2GN160TOP (16 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D2-N200 SBFPF2GN160TOF (16 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D2-N200 SBFPF2GN320T (32 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D2-N200 SBFPF2GN320TOP (32 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Solidigm Technology","Solidigm™ D2-N200 SBFPF2GN320TOF (32 TB
 2.5" U.2)","NVMe","ESXi 9.1"," "
"Sonnet Technologies
Inc.","Twin10G 10GBASE-T PCIe Card","Network","ESXi 9.1"," "
"Sonnet Technologies
Inc.","Twin10G™ 10GBASE-T PCIe Card","Network","ESXi 9.1"," "
"Stratus Technologies","Micron 7450 MAX NVMe SSD","NVMe","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-ATG-b2TM","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3108","SAS-RAID","ESXi 9.1"," "
"Supermicro Computer
Inc","SCC-A2NM2241G3-B1","NVMe","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3808 Tri-mode","SAS-SATA-NVME Tri-mode","ESXi 9.1"," "
"Supermicro Computer
Inc","ConnectX-4 Lx EN NIC; OCP; 25GbE; dual-port SFP28; (AOC-B25G-X4D)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","ConnectX-4 Lx EN NIC; OCP; 25GbE; dual-port SFP28; (AOC-B25G-6X4D)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC_mLOM_MLXN_CON4_LX","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-G25G-m2S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-S25G6-M2S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3816 Tri-mode","SAS-SATA-NVME Tri-mode","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3808 Tri-mode","SAS-SATA-NVME Tri-mode","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MH25G-m2S2T-ConnectX-4 Dual SFP","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-CGP-i2","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-SGP-i2","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-2UR68-i4G","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","I350 Gigabit Network Connection","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-UR-i4G","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MGP-i2","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MGP-i4","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-SGP-i4","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URN2-i4GXS","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3008","SAS","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URN2-i4GXS","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MHIBF-m2Q2G","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MHIBF-m2Q2G","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MHIBF-m1Q2G","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MHIBF-m1Q2G","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MH25G-b2S2G","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MH25G-b2S2G","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-2UR66-i4G","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3408 SAS-RAID","SAS-RAID","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3408","SAS-SATA-NVME Tri-mode","ESXi 9.1"," "
"Supermicro Computer
Inc","Intel Ethernet Controller X710/X557-AT 10GBA SE-T","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-UR-i4XTF","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URN2-i4GXS","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URN2-i4GXS","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URN2-i4GXS","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-2UR66-i4XTF","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MTG-i4S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MTG-i4S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-S40G-i1Q","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-S40G-i1Q","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-S40G-i2Q","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-S40G-i2Q","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-STGF-i2S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-STGF-i2S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-STG-i4S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-STG-i4T","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC4116L","SAS-SATA-NVME Tri-mode RAID","ESXi 9.1"," "
"Supermicro Computer
Inc","AOM-S3808NI-4NM","SAS-SATA-NVME Tri-mode","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-SMG4-2M2","SAS-SATA-NVME Tri-mode","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-STG-I2T","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-AH25G-M2S2TM (MLX ConnectX-4)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-S400G-B1C","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MTG-I4TM","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-S200G-B2C","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-SMG3-2M2-B","NVMe","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-A400G-B1CM","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-A200G-B2CM","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-A25G-i4SM/G","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3908","SAS-RAID","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3808","SAS","ESXi 9.1"," "
"Supermicro Computer
Inc","SCC-A2NM2241GH-B1","NVMe","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-ATG-i2S (AOC-ATG-i2SM)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-ATG-i2T2SM","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-AH25G-m2S2TM (INT X550)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MTGN-I2S","Network","ESXi 9.1","Restricted"
"Supermicro Computer
Inc","AOC-STGN-i2SF","Network","ESXi 9.1","Restricted"
"Supermicro Computer
Inc","AOC-URN2-I2XS","Network","ESXi 9.1","Restricted"
"Supermicro Computer
Inc","AOC-2UR68-i2XS","Network","ESXi 9.1","Restricted"
"Supermicro Computer
Inc","AOC-2UR68-i2XS","Network","ESXi 9.1","Restricted"
"Supermicro Computer
Inc","AOC-CTG-I2S","Network","ESXi 9.1","Restricted"
"Supermicro Computer
Inc","SMC3916","SAS-RAID","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-4UR66-i4XTF","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-M25G-i2S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-S25G-i2S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URN4-i2TS","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-SMG3-2M2-U","NVMe","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-A100GT2-B2CM","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-S100GT2-B2C","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3816","SAS","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-SLG2-2TM2","SATA","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3108 w/ JBOD","SAS","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-ATG-i2T (AOC-ATG-i2TM
 AOC-ATG-i2TB)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-ATG-i4S (AOC-ATG-i4SM)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-ATGC-i2TM","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-AG-i2(AOC-AG-i2M)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-A100G-m2CM","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-AG-i4 (AOC-AG-i4M)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-AG-i4S (AOC-AG-i4SM)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-AG-i8","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-SMG2-2TM2","SATA","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-S100GC-i2C","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-UM2R-8+-NI22","SATA","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-S25GC-i4S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3808","SAS","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3808","SAS","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3808","SAS","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3808","SAS","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-S25GC-i2S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-A25G-i2SM","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-UR-i4XT","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-UR-i2XT","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-2UR6-i4XT","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-ATG-i2T2SM","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-ATG-i2T2SM","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-2UR68-i2XT","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-2UR68G4-I4XTS","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URG4N4-i4XTS (SFP+ ports only)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URN2-i4XT","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MTG-i2T2S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URN2-i2XT","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-2URN4-i4XT","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-2UR8N4-i2XT","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-CTG-I2T","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URN6-i2XT","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-A25G-m2SM","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","SMC3216","SAS","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-A100G-b2CM (AOC-A100G-b2CG
 AOC-A200G-b1C)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","BPN-6S3008N3-MV2-NI22","SATA","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-STGS-i2T","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-STGS-i1T","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MTG-i2T","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MH25G-M2S2T","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URG4N4-m2TS","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-2UR68G4-m2TS","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MTG-i2T2S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URG4N4-i2XT","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URG4N4-i4XTS (RJ45 ports only)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","ConnectX-4 Lx EN dual-port 25Gbps NIC; Dual SFP28 connectors (AOC-S25G-m2S)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-SLG2-2TM2-T","SATA","ESXi 9.1"," "
"Supermicro Computer
Inc","ConnectX-4 Lx EN NIC; 2-port 25GbE SFP28 (AOC-2UR68-m2TS)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-S25G-b2S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MH25G-b2S2G","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-2UR68-b2TS","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","ConnectX-4 LX NIC; Quad Port 25G (AOC-M25G-m4S)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-A25G-b2S","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URN4-b2TS","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-MTG-b2T","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-STG-b2T","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","ConnectX-4 Lx EN controller NIC; Single SFP28 connector up to 25Gbps per port (AOC-C25G-m1S)","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-URN4-b2XT","Network","ESXi 9.1"," "
"Supermicro Computer
Inc","AOC-S100G-b2C (AOC-S200G-b1C)","Network","ESXi 9.1"," "
